,Match_ID,team1,team2,season,date,venue,city,toss_winner,toss_decision,winner,Margin,Margin_Type,player_of_match
679,548366,Punjab Kings,Deccan Chargers,2012,2012-05-13,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Deccan Chargers,bat,Punjab Kings,4,wickets,DJ Hussey
680,548367,Royal Challengers Bangalore,Mumbai Indians,2012,2012-05-14,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Mumbai Indians,5,wickets,AT Rayudu
681,548368,Kolkata Knight Riders,Chennai Super Kings,2012,2012-05-14,Eden Gardens,Kolkata,Chennai Super Kings,field,Chennai Super Kings,5,wickets,MEK Hussey
682,548369,Delhi Daredevils,Punjab Kings,2012,2012-05-15,Arun Jaitley Stadium,Delhi,Punjab Kings,bat,Delhi Daredevils,5,wickets,UT Yadav
683,548370,Mumbai Indians,Kolkata Knight Riders,2012,2012-05-16,Wankhede Stadium,Mumbai,Mumbai Indians,field,Kolkata Knight Riders,32,runs,SP Narine
684,548371,Punjab Kings,Chennai Super Kings,2012,2012-05-17,Himachal Pradesh Cricket Association Stadium,Dharamsala,Punjab Kings,field,Punjab Kings,6,wickets,AC Gilchrist
685,548372,Delhi Daredevils,Royal Challengers Bangalore,2012,2012-05-17,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Royal Challengers Bangalore,21,runs,CH Gayle
686,548373,Deccan Chargers,Rajasthan Royals,2012,2012-05-18,Rajiv Gandhi International Stadium,Hyderabad,Rajasthan Royals,bat,Deccan Chargers,5,wickets,DW Steyn
687,548374,Punjab Kings,Delhi Daredevils,2012,2012-05-19,Himachal Pradesh Cricket Association Stadium,Dharamsala,Delhi Daredevils,field,Delhi Daredevils,6,wickets,UT Yadav
688,548375,Pune Warriors,Kolkata Knight Riders,2012,2012-05-19,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,bat,Kolkata Knight Riders,34,runs,Shakib Al Hasan
689,548376,Deccan Chargers,Royal Challengers Bangalore,2012,2012-05-20,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,Deccan Chargers,9,runs,DW Steyn
690,548377,Rajasthan Royals,Mumbai Indians,2012,2012-05-20,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,Mumbai Indians,10,wickets,DR Smith
691,548378,Delhi Daredevils,Kolkata Knight Riders,2012,2012-05-22,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,bat,Kolkata Knight Riders,18,runs,YK Pathan
692,548379,Chennai Super Kings,Mumbai Indians,2012,2012-05-23,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Chennai Super Kings,38,runs,MS Dhoni
693,548380,Delhi Daredevils,Chennai Super Kings,2012,2012-05-25,MA Chidambaram Stadium,Chennai,Delhi Daredevils,field,Chennai Super Kings,86,runs,M Vijay
694,548381,Kolkata Knight Riders,Chennai Super Kings,2012,2012-05-27,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Kolkata Knight Riders,5,wickets,MS Bisla
695,597998,Kolkata Knight Riders,Delhi Daredevils,2013,2013-04-03,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,6,wickets,SP Narine
696,597999,Royal Challengers Bangalore,Mumbai Indians,2013,2013-04-04,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,2,runs,CH Gayle
697,598000,Sunrisers Hyderabad,Pune Warriors,2013,2013-04-05,Rajiv Gandhi International Stadium,Hyderabad,Pune Warriors,field,Sunrisers Hyderabad,22,runs,A Mishra
698,598001,Delhi Daredevils,Rajasthan Royals,2013,2013-04-06,Arun Jaitley Stadium,Delhi,Rajasthan Royals,bat,Rajasthan Royals,5,runs,R Dravid
699,598002,Chennai Super Kings,Mumbai Indians,2013,2013-04-06,MA Chidambaram Stadium,Chennai,Mumbai Indians,bat,Mumbai Indians,9,runs,KA Pollard
700,598003,Pune Warriors,Punjab Kings,2013,2013-04-07,Maharashtra Cricket Association Stadium,Pune,Pune Warriors,bat,Punjab Kings,8,wickets,M Vohra
701,598004,Sunrisers Hyderabad,Royal Challengers Bangalore,2013,2013-04-07,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,bat,,0,Tie,
702,598005,Rajasthan Royals,Kolkata Knight Riders,2013,2013-04-08,Sawai Mansingh Stadium,Jaipur,Kolkata Knight Riders,field,Rajasthan Royals,19,runs,SK Trivedi
703,598006,Mumbai Indians,Delhi Daredevils,2013,2013-04-09,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,44,runs,KD Karthik
704,598007,Punjab Kings,Chennai Super Kings,2013,2013-04-10,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Chennai Super Kings,field,Chennai Super Kings,10,wickets,MEK Hussey
705,598008,Royal Challengers Bangalore,Kolkata Knight Riders,2013,2013-04-11,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,8,wickets,CH Gayle
706,598009,Pune Warriors,Rajasthan Royals,2013,2013-04-11,Maharashtra Cricket Association Stadium,Pune,Rajasthan Royals,bat,Pune Warriors,7,wickets,AJ Finch
707,598010,Delhi Daredevils,Sunrisers Hyderabad,2013,2013-04-12,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Sunrisers Hyderabad,3,wickets,A Mishra
708,598011,Mumbai Indians,Pune Warriors,2013,2013-04-13,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,41,runs,RG Sharma
709,598012,Chennai Super Kings,Royal Challengers Bangalore,2013,2013-04-13,MA Chidambaram Stadium,Chennai,Chennai Super Kings,field,Chennai Super Kings,4,wickets,RA Jadeja
710,598013,Kolkata Knight Riders,Sunrisers Hyderabad,2013,2013-04-14,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,Kolkata Knight Riders,48,runs,G Gambhir
711,598014,Rajasthan Royals,Punjab Kings,2013,2013-04-14,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,Rajasthan Royals,6,wickets,JP Faulkner
712,598015,Chennai Super Kings,Pune Warriors,2013,2013-04-15,MA Chidambaram Stadium,Chennai,Pune Warriors,bat,Pune Warriors,24,runs,SPD Smith
713,598016,Punjab Kings,Kolkata Knight Riders,2013,2013-04-16,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kolkata Knight Riders,field,Punjab Kings,4,runs,MS Gony
714,598017,Royal Challengers Bangalore,Delhi Daredevils,2013,2013-04-16,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,,0,Tie,
715,598018,Pune Warriors,Sunrisers Hyderabad,2013,2013-04-17,Maharashtra Cricket Association Stadium,Pune,Pune Warriors,field,Sunrisers Hyderabad,11,runs,A Mishra
716,598019,Rajasthan Royals,Mumbai Indians,2013,2013-04-17,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,bat,Rajasthan Royals,87,runs,AM Rahane
717,598020,Delhi Daredevils,Chennai Super Kings,2013,2013-04-18,Arun Jaitley Stadium,Delhi,Chennai Super Kings,bat,Chennai Super Kings,86,runs,MEK Hussey
718,598021,Sunrisers Hyderabad,Punjab Kings,2013,2013-04-19,Rajiv Gandhi International Stadium,Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,5,wickets,GH Vihari
719,598022,Kolkata Knight Riders,Chennai Super Kings,2013,2013-04-20,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,Chennai Super Kings,4,wickets,RA Jadeja
720,598023,Royal Challengers Bangalore,Rajasthan Royals,2013,2013-04-20,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7,wickets,R Vinay Kumar
721,598024,Delhi Daredevils,Mumbai Indians,2013,2013-04-21,Arun Jaitley Stadium,Delhi,Mumbai Indians,bat,Delhi Daredevils,9,wickets,V Sehwag
722,598025,Punjab Kings,Pune Warriors,2013,2013-04-21,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Punjab Kings,7,wickets,DA Miller
723,598026,Chennai Super Kings,Rajasthan Royals,2013,2013-04-22,MA Chidambaram Stadium,Chennai,Rajasthan Royals,bat,Chennai Super Kings,5,wickets,MEK Hussey
724,598027,Royal Challengers Bangalore,Pune Warriors,2013,2013-04-23,M Chinnaswamy Stadium,Bangalore,Pune Warriors,field,Royal Challengers Bangalore,130,runs,CH Gayle
725,598028,Punjab Kings,Delhi Daredevils,2013,2013-05-16,Himachal Pradesh Cricket Association Stadium,Dharamsala,Delhi Daredevils,field,Punjab Kings,7,runs,DA Miller
726,598029,Kolkata Knight Riders,Mumbai Indians,2013,2013-04-24,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,Mumbai Indians,5,wickets,DR Smith
727,598030,Chennai Super Kings,Sunrisers Hyderabad,2013,2013-04-25,MA Chidambaram Stadium,Chennai,Sunrisers Hyderabad,bat,Chennai Super Kings,5,wickets,MS Dhoni
728,598031,Kolkata Knight Riders,Punjab Kings,2013,2013-04-26,Eden Gardens,Kolkata,Punjab Kings,bat,Kolkata Knight Riders,6,wickets,JH Kallis
729,598032,Rajasthan Royals,Sunrisers Hyderabad,2013,2013-04-27,Sawai Mansingh Stadium,Jaipur,Sunrisers Hyderabad,bat,Rajasthan Royals,8,wickets,JP Faulkner
730,598033,Mumbai Indians,Royal Challengers Bangalore,2013,2013-04-27,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,58,runs,DR Smith
731,598034,Chennai Super Kings,Kolkata Knight Riders,2013,2013-04-28,MA Chidambaram Stadium,Chennai,Kolkata Knight Riders,field,Chennai Super Kings,14,runs,MEK Hussey
732,598035,Delhi Daredevils,Pune Warriors,2013,2013-04-28,Shaheed Veer Narayan Singh International Stadium,Raipur,Pune Warriors,field,Delhi Daredevils,15,runs,DA Warner
733,598036,Rajasthan Royals,Royal Challengers Bangalore,2013,2013-04-29,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,Rajasthan Royals,4,wickets,SV Samson
734,598037,Mumbai Indians,Punjab Kings,2013,2013-04-29,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,4,runs,RG Sharma
735,598038,Pune Warriors,Chennai Super Kings,2013,2013-04-30,Maharashtra Cricket Association Stadium,Pune,Chennai Super Kings,bat,Chennai Super Kings,37,runs,MS Dhoni
736,598039,Sunrisers Hyderabad,Mumbai Indians,2013,2013-05-01,Rajiv Gandhi International Stadium,Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,7,wickets,I Sharma
737,598040,Delhi Daredevils,Kolkata Knight Riders,2013,2013-05-01,Shaheed Veer Narayan Singh International Stadium,Raipur,Kolkata Knight Riders,bat,Delhi Daredevils,7,wickets,DA Warner
738,598041,Chennai Super Kings,Punjab Kings,2013,2013-05-02,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,15,runs,SK Raina
739,598042,Pune Warriors,Royal Challengers Bangalore,2013,2013-05-02,Maharashtra Cricket Association Stadium,Pune,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,17,runs,AB de Villiers
740,598043,Kolkata Knight Riders,Rajasthan Royals,2013,2013-05-03,Eden Gardens,Kolkata,Rajasthan Royals,bat,Kolkata Knight Riders,8,wickets,YK Pathan
741,598044,Sunrisers Hyderabad,Delhi Daredevils,2013,2013-05-04,Rajiv Gandhi International Stadium,Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,6,wickets,DJG Sammy
742,598045,Royal Challengers Bangalore,Punjab Kings,2013,2013-05-14,M Chinnaswamy Stadium,Bangalore,Punjab Kings,field,Punjab Kings,7,wickets,AC Gilchrist
743,598046,Mumbai Indians,Chennai Super Kings,2013,2013-05-05,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,60,runs,MG Johnson
744,598047,Rajasthan Royals,Pune Warriors,2013,2013-05-05,Sawai Mansingh Stadium,Jaipur,Pune Warriors,bat,Rajasthan Royals,5,wickets,AM Rahane
745,598048,Royal Challengers Bangalore,Sunrisers Hyderabad,2013,2013-04-09,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,7,wickets,V Kohli
746,598049,Rajasthan Royals,Delhi Daredevils,2013,2013-05-07,Sawai Mansingh Stadium,Jaipur,Delhi Daredevils,bat,Rajasthan Royals,9,wickets,AM Rahane
747,598050,Mumbai Indians,Kolkata Knight Riders,2013,2013-05-07,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,65,runs,SR Tendulkar
748,598051,Sunrisers Hyderabad,Chennai Super Kings,2013,2013-05-08,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,77,runs,SK Raina
749,598052,Punjab Kings,Rajasthan Royals,2013,2013-05-09,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Rajasthan Royals,field,Rajasthan Royals,8,wickets,KK Cooper
750,598053,Pune Warriors,Kolkata Knight Riders,2013,2013-05-09,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,bat,Kolkata Knight Riders,46,runs,G Gambhir
751,598054,Delhi Daredevils,Royal Challengers Bangalore,2013,2013-05-10,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Royal Challengers Bangalore,4,runs,JD Unadkat
752,598055,Pune Warriors,Mumbai Indians,2013,2013-05-11,Maharashtra Cricket Association Stadium,Pune,Pune Warriors,bat,Mumbai Indians,5,wickets,MG Johnson
753,598056,Punjab Kings,Sunrisers Hyderabad,2013,2013-05-11,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Sunrisers Hyderabad,30,runs,PA Patel
754,598057,Kolkata Knight Riders,Royal Challengers Bangalore,2013,2013-05-12,JSCA International Stadium Complex,Ranchi,Kolkata Knight Riders,field,Kolkata Knight Riders,5,wickets,JH Kallis
755,598058,Rajasthan Royals,Chennai Super Kings,2013,2013-05-12,Sawai Mansingh Stadium,Jaipur,Rajasthan Royals,field,Rajasthan Royals,5,wickets,SR Watson
756,598059,Delhi Daredevils,Punjab Kings,2013,2013-04-23,Arun Jaitley Stadium,Delhi,Punjab Kings,field,Punjab Kings,5,wickets,Harmeet Singh
757,598060,Mumbai Indians,Sunrisers Hyderabad,2013,2013-05-13,Wankhede Stadium,Mumbai,Sunrisers Hyderabad,bat,Mumbai Indians,7,wickets,KA Pollard
758,598061,Kolkata Knight Riders,Pune Warriors,2013,2013-05-15,JSCA International Stadium Complex,Ranchi,Kolkata Knight Riders,field,Pune Warriors,7,runs,MK Pandey
759,598062,Chennai Super Kings,Delhi Daredevils,2013,2013-05-14,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,33,runs,MS Dhoni
760,598063,Mumbai Indians,Rajasthan Royals,2013,2013-05-15,Wankhede Stadium,Mumbai,Rajasthan Royals,field,Mumbai Indians,14,runs,AP Tare
761,598064,Punjab Kings,Royal Challengers Bangalore,2013,2013-05-06,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Punjab Kings,6,wickets,DA Miller
762,598065,Sunrisers Hyderabad,Rajasthan Royals,2013,2013-05-17,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,23,runs,A Mishra
763,598066,Punjab Kings,Mumbai Indians,2013,2013-05-18,Himachal Pradesh Cricket Association Stadium,Dharamsala,Mumbai Indians,field,Punjab Kings,50,runs,Azhar Mahmood
764,598067,Pune Warriors,Delhi Daredevils,2013,2013-05-19,Maharashtra Cricket Association Stadium,Pune,Pune Warriors,bat,Pune Warriors,38,runs,LJ Wright
765,598068,Royal Challengers Bangalore,Chennai Super Kings,2013,2013-05-18,M Chinnaswamy Stadium,Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,24,runs,V Kohli
766,598069,Sunrisers Hyderabad,Kolkata Knight Riders,2013,2013-05-19,Rajiv Gandhi International Stadium,Hyderabad,Kolkata Knight Riders,bat,Sunrisers Hyderabad,5,wickets,PA Patel
767,598070,Chennai Super Kings,Mumbai Indians,2013,2013-05-21,Arun Jaitley Stadium,Delhi,Chennai Super Kings,bat,Chennai Super Kings,48,runs,MEK Hussey
768,598071,Rajasthan Royals,Sunrisers Hyderabad,2013,2013-05-22,Arun Jaitley Stadium,Delhi,Sunrisers Hyderabad,bat,Rajasthan Royals,4,wickets,BJ Hodge
769,598072,Mumbai Indians,Rajasthan Royals,2013,2013-05-24,Eden Gardens,Kolkata,Rajasthan Royals,bat,Mumbai Indians,4,wickets,Harbhajan Singh
770,598073,Chennai Super Kings,Mumbai Indians,2013,2013-05-26,Eden Gardens,Kolkata,Mumbai Indians,bat,Mumbai Indians,23,runs,KA Pollard
771,729279,Mumbai Indians,Kolkata Knight Riders,2014,2014-04-16,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,bat,Kolkata Knight Riders,41,runs,JH Kallis
772,729281,Delhi Daredevils,Royal Challengers Bangalore,2014,2014-04-17,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,field,Royal Challengers Bangalore,8,wickets,YS Chahal
773,729283,Chennai Super Kings,Punjab Kings,2014,2014-04-18,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,bat,Punjab Kings,6,wickets,GJ Maxwell
774,729285,Sunrisers Hyderabad,Rajasthan Royals,2014,2014-04-18,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan Royals,field,Rajasthan Royals,4,wickets,AM Rahane
775,729287,Royal Challengers Bangalore,Mumbai Indians,2014,2014-04-19,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7,wickets,PA Patel
776,729289,Kolkata Knight Riders,Delhi Daredevils,2014,2014-04-19,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,bat,Delhi Daredevils,4,wickets,JP Duminy
777,729291,Rajasthan Royals,Punjab Kings,2014,2014-04-20,Sharjah Cricket Stadium,Sharjah,Punjab Kings,field,Punjab Kings,7,wickets,GJ Maxwell
778,729293,Chennai Super Kings,Delhi Daredevils,2014,2014-04-21,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,bat,Chennai Super Kings,93,runs,SK Raina
779,729295,Punjab Kings,Sunrisers Hyderabad,2014,2014-04-22,Sharjah Cricket Stadium,Sharjah,Sunrisers Hyderabad,field,Punjab Kings,72,runs,GJ Maxwell
780,729297,Rajasthan Royals,Chennai Super Kings,2014,2014-04-23,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,field,Chennai Super Kings,7,runs,RA Jadeja
781,729299,Royal Challengers Bangalore,Kolkata Knight Riders,2014,2014-04-24,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,field,Kolkata Knight Riders,2,runs,CA Lynn
782,729301,Sunrisers Hyderabad,Delhi Daredevils,2014,2014-04-25,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,4,runs,AJ Finch
783,729303,Chennai Super Kings,Mumbai Indians,2014,2014-04-25,Dubai International Cricket Stadium,Dubai,Mumbai Indians,bat,Chennai Super Kings,7,wickets,MM Sharma
784,729305,Rajasthan Royals,Royal Challengers Bangalore,2014,2014-04-26,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan Royals,field,Rajasthan Royals,6,wickets,PV Tambe
785,729307,Kolkata Knight Riders,Punjab Kings,2014,2014-04-26,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,field,Punjab Kings,23,runs,Sandeep Sharma
786,729309,Delhi Daredevils,Mumbai Indians,2014,2014-04-27,Sharjah Cricket Stadium,Sharjah,Mumbai Indians,bat,Delhi Daredevils,6,wickets,M Vijay
787,729311,Sunrisers Hyderabad,Chennai Super Kings,2014,2014-04-27,Sharjah Cricket Stadium,Sharjah,Sunrisers Hyderabad,bat,Chennai Super Kings,5,wickets,DR Smith
788,729313,Punjab Kings,Royal Challengers Bangalore,2014,2014-04-28,Dubai International Cricket Stadium,Dubai,Punjab Kings,field,Punjab Kings,5,wickets,Sandeep Sharma
789,729315,Kolkata Knight Riders,Rajasthan Royals,2014,2014-04-29,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan Royals,bat,,0,Tie,
790,729317,Mumbai Indians,Sunrisers Hyderabad,2014,2014-04-30,Dubai International Cricket Stadium,Dubai,Mumbai Indians,field,Sunrisers Hyderabad,15,runs,B Kumar
791,733971,Chennai Super Kings,Kolkata Knight Riders,2014,2014-05-02,JSCA International Stadium Complex,Ranchi,Chennai Super Kings,bat,Chennai Super Kings,34,runs,RA Jadeja
792,733973,Mumbai Indians,Punjab Kings,2014,2014-05-03,Wankhede Stadium,Mumbai,Punjab Kings,bat,Mumbai Indians,5,wickets,CJ Anderson
793,733975,Delhi Daredevils,Rajasthan Royals,2014,2014-05-03,Arun Jaitley Stadium,Delhi,Rajasthan Royals,field,Rajasthan Royals,7,wickets,KK Nair
794,733977,Royal Challengers Bangalore,Sunrisers Hyderabad,2014,2014-05-04,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4,wickets,AB de Villiers
795,733979,Rajasthan Royals,Kolkata Knight Riders,2014,2014-05-05,"Sardar Patel Stadium, Motera",Ahmedabad,Kolkata Knight Riders,field,Rajasthan Royals,10,runs,PV Tambe
796,733981,Delhi Daredevils,Chennai Super Kings,2014,2014-05-05,Arun Jaitley Stadium,Delhi,Chennai Super Kings,field,Chennai Super Kings,8,wickets,DR Smith
797,733983,Mumbai Indians,Royal Challengers Bangalore,2014,2014-05-06,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,field,Mumbai Indians,19,runs,RG Sharma
798,733985,Delhi Daredevils,Kolkata Knight Riders,2014,2014-05-07,Arun Jaitley Stadium,Delhi,Delhi Daredevils,bat,Kolkata Knight Riders,8,wickets,G Gambhir
799,733987,Punjab Kings,Chennai Super Kings,2014,2014-05-07,Barabati Stadium,Cuttack,Chennai Super Kings,field,Punjab Kings,44,runs,GJ Maxwell
800,733989,Rajasthan Royals,Sunrisers Hyderabad,2014,2014-05-08,"Sardar Patel Stadium, Motera",Ahmedabad,Rajasthan Royals,field,Sunrisers Hyderabad,32,runs,B Kumar
801,733991,Royal Challengers Bangalore,Punjab Kings,2014,2014-05-09,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Punjab Kings,32,runs,Sandeep Sharma
802,733993,Delhi Daredevils,Sunrisers Hyderabad,2014,2014-05-10,Arun Jaitley Stadium,Delhi,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8,wickets,DW Steyn
803,733995,Mumbai Indians,Chennai Super Kings,2014,2014-05-10,Wankhede Stadium,Mumbai,Chennai Super Kings,field,Chennai Super Kings,4,wickets,DR Smith
804,733997,Punjab Kings,Kolkata Knight Riders,2014,2014-05-11,Barabati Stadium,Cuttack,Kolkata Knight Riders,field,Kolkata Knight Riders,9,wickets,G Gambhir
805,733999,Royal Challengers Bangalore,Rajasthan Royals,2014,2014-05-11,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,bat,Rajasthan Royals,5,wickets,JP Faulkner
806,734001,Sunrisers Hyderabad,Mumbai Indians,2014,2014-05-12,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,7,wickets,AT Rayudu
807,734003,Chennai Super Kings,Rajasthan Royals,2014,2014-05-13,JSCA International Stadium Complex,Ranchi,Rajasthan Royals,bat,Chennai Super Kings,5,wickets,RA Jadeja
808,734005,Royal Challengers Bangalore,Delhi Daredevils,2014,2014-05-13,M Chinnaswamy Stadium,Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,16,runs,Yuvraj Singh
809,734007,Sunrisers Hyderabad,Punjab Kings,2014,2014-05-14,Rajiv Gandhi International Stadium,Hyderabad,Punjab Kings,field,Punjab Kings,6,wickets,WP Saha
810,734009,Kolkata Knight Riders,Mumbai Indians,2014,2014-05-14,Barabati Stadium,Cuttack,Kolkata Knight Riders,field,Kolkata Knight Riders,6,wickets,RV Uthappa
811,734011,Rajasthan Royals,Delhi Daredevils,2014,2014-05-15,"Sardar Patel Stadium, Motera",Ahmedabad,Delhi Daredevils,field,Rajasthan Royals,62,runs,AM Rahane
812,734013,Chennai Super Kings,Royal Challengers Bangalore,2014,2014-05-18,JSCA International Stadium Complex,Ranchi,Chennai Super Kings,bat,Royal Challengers Bangalore,5,wickets,AB de Villiers
813,734015,Sunrisers Hyderabad,Kolkata Knight Riders,2014,2014-05-18,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,7,wickets,UT Yadav
814,734017,Rajasthan Royals,Mumbai Indians,2014,2014-05-19,"Sardar Patel Stadium, Motera",Ahmedabad,Mumbai Indians,bat,Mumbai Indians,25,runs,MEK Hussey
815,734019,Delhi Daredevils,Punjab Kings,2014,2014-05-19,Arun Jaitley Stadium,Delhi,Punjab Kings,field,Punjab Kings,4,wickets,AR Patel
816,734021,Sunrisers Hyderabad,Royal Challengers Bangalore,2014,2014-05-20,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,7,wickets,DA Warner
817,734023,Kolkata Knight Riders,Chennai Super Kings,2014,2014-05-20,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,8,wickets,RV Uthappa
818,734025,Punjab Kings,Mumbai Indians,2014,2014-05-21,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Mumbai Indians,field,Mumbai Indians,7,wickets,LMP Simmons
819,734027,Kolkata Knight Riders,Royal Challengers Bangalore,2014,2014-05-22,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,Kolkata Knight Riders,30,runs,RV Uthappa
820,734029,Chennai Super Kings,Sunrisers Hyderabad,2014,2014-05-22,JSCA International Stadium Complex,Ranchi,Sunrisers Hyderabad,field,Sunrisers Hyderabad,6,wickets,DA Warner
821,734031,Mumbai Indians,Delhi Daredevils,2014,2014-05-23,Wankhede Stadium,Mumbai,Delhi Daredevils,field,Mumbai Indians,15,runs,MEK Hussey
822,734033,Punjab Kings,Rajasthan Royals,2014,2014-05-23,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Rajasthan Royals,field,Punjab Kings,16,runs,SE Marsh
823,734035,Royal Challengers Bangalore,Chennai Super Kings,2014,2014-05-24,M Chinnaswamy Stadium,Bangalore,Chennai Super Kings,field,Chennai Super Kings,8,wickets,MS Dhoni
824,734037,Kolkata Knight Riders,Sunrisers Hyderabad,2014,2014-05-24,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,4,wickets,YK Pathan
825,734039,Punjab Kings,Delhi Daredevils,2014,2014-05-25,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Punjab Kings,7,wickets,M Vohra
826,734041,Mumbai Indians,Rajasthan Royals,2014,2014-05-25,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,5,wickets,CJ Anderson
827,734043,Punjab Kings,Kolkata Knight Riders,2014,2014-05-28,Eden Gardens,Kolkata,Punjab Kings,field,Kolkata Knight Riders,28,runs,UT Yadav
828,734045,Chennai Super Kings,Mumbai Indians,2014,2014-05-28,Brabourne Stadium,Mumbai,Chennai Super Kings,field,Chennai Super Kings,7,wickets,SK Raina
829,734047,Chennai Super Kings,Punjab Kings,2014,2014-05-30,Wankhede Stadium,Mumbai,Chennai Super Kings,field,Punjab Kings,24,runs,V Sehwag
830,734049,Kolkata Knight Riders,Punjab Kings,2014,2014-06-01,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,3,wickets,MK Pandey
